Teenage Birth Rates,Mean Parent Income,School Expenditure/Student,Teacher-Student Ratio,Test Score Percentile,HS Dropout Rate
0.155,74700.0,7.9670000000000005,18.7,-3.1010000000000004,0.006999999999999999
0.087,108500.0,7.9670000000000005,18.7,-3.1010000000000004,0.006999999999999999
0.133,91200.0,7.9670000000000005,18.7,-3.1010000000000004,0.006999999999999999
0.107,104200.0,7.9670000000000005,18.7,-3.1010000000000004,0.006999999999999999
0.203,66400.0,7.9670000000000005,18.7,-3.1010000000000004,0.006999999999999999
0.08800000000000001,89900.0,7.9670000000000005,18.7,-3.1010000000000004,0.006999999999999999
0.139,82100.0,7.9670000000000005,18.7,-3.1010000000000004,0.006999999999999999
0.057,123500.0,7.9670000000000005,18.7,-3.1010000000000004,0.006999999999999999
0.065,158700.0,7.9670000000000005,18.7,-3.1010000000000004,0.006999999999999999
0.091,129700.0,7.9670000000000005,18.7,-3.1010000000000004,0.006999999999999999
0.061,139900.0,7.9670000000000005,18.7,-3.1010000000000004,0.006999999999999999
0.215,52100.0,7.9670000000000005,18.7,-3.1010000000000004,0.006999999999999999
0.032,179300.0,,15.4,-0.599,-0.005
0.147,105200.0,,15.4,-0.599,-0.005
0.14300000000000002,54300.0,,15.4,-0.599,-0.005
0.033,193000.0,,15.4,-0.599,-0.005
0.121,132300.0,,15.4,-0.599,-0.005
0.068,109100.0,,15.4,-0.599,-0.005
0.031,198400.0,,15.4,-0.599,-0.005
0.133,81400.0,,15.4,-0.599,-0.005
0.042,221600.0,,15.4,-0.599,-0.005
0.040999999999999995,118700.0,,15.4,-0.599,-0.005
0.10300000000000001,123600.0,,15.4,-0.599,-0.005
0.057999999999999996,106500.0,,15.4,-0.599,-0.005
0.048,134000.0,,15.4,-0.599,-0.005
0.057,149600.0,,,5.938,-0.012
0.068,89100.0,,,5.938,-0.012
0.17300000000000001,78700.0,5.091,17.4,-13.662,0.033
0.233,46300.0,5.091,17.4,-13.662,0.033
0.16899999999999998,70500.0,5.091,17.4,-13.662,0.033
0.204,48500.0,5.091,17.4,-13.662,0.033
0.213,55400.0,5.091,17.4,-13.662,0.033
,,5.4110000000000005,16.3,-15.373,-0.025
0.252,45400.0,5.4110000000000005,16.3,-15.373,-0.025
0.251,53000.0,4.614,18.1,-10.46,-0.009000000000000001
0.23800000000000002,62400.0,4.614,18.1,-10.46,-0.009000000000000001
0.196,50900.0,5.37,17.1,-13.802,-0.028999999999999998
,,5.37,17.1,-13.802,-0.028999999999999998
0.23399999999999999,41900.0,5.37,17.1,-13.802,-0.028999999999999998
0.244,58800.0,4.6739999999999995,16.6,-7.412999999999999,-0.013999999999999999
0.239,44800.0,4.6739999999999995,16.6,-7.412999999999999,-0.013999999999999999
0.242,49000.0,4.6739999999999995,16.6,-7.412999999999999,-0.013999999999999999
,,7.364,14.1,-9.72,-0.033
,,7.364,14.1,-9.72,-0.033
0.23199999999999998,53700.0,5.51,16.6,-6.376,0.008
0.21600000000000003,52300.0,5.51,16.6,-6.376,0.008
,,5.51,16.6,-6.376,0.008
0.248,55600.0,4.444,17.8,-16.654,-0.017
0.242,56400.0,4.444,17.8,-16.654,-0.017
0.325,37500.0,4.444,17.8,-16.654,-0.017
,,6.57,15.7,-11.254000000000001,0.039
0.252,45600.0,6.57,15.7,-11.254000000000001,0.039
0.268,57600.0,5.976,17.0,-7.005,-0.017
0.25,51900.0,5.976,17.0,-7.005,-0.017
0.314,56800.0,5.976,17.0,-7.005,-0.017
0.221,63700.0,5.976,17.0,-7.005,-0.017
0.168,55100.0,4.4719999999999995,17.7,-5.96,-0.025
0.198,53200.0,4.4719999999999995,17.7,-5.96,-0.025
0.048,128400.0,5.527,17.4,-16.69,0.012
0.212,51300.0,5.527,17.4,-16.69,0.012
0.165,79800.0,5.527,17.4,-16.69,0.012
0.172,47000.0,5.527,17.4,-16.69,0.012
0.158,39900.0,4.238,18.4,-18.629,0.037000000000000005
,,6.4,13.5,,
0.09699999999999999,96100.0,8.921,15.8,4.01,-0.011000000000000001
0.08900000000000001,78300.0,8.921,15.8,4.01,-0.011000000000000001
0.081,65400.0,8.921,15.8,4.01,-0.011000000000000001
0.10099999999999999,77700.0,8.921,15.8,4.01,-0.011000000000000001
0.064,102300.0,8.921,15.8,4.01,-0.011000000000000001
0.095,91600.0,8.921,15.8,4.01,-0.011000000000000001
0.076,60400.0,8.921,15.8,4.01,-0.011000000000000001
0.09300000000000001,78000.0,8.921,15.8,4.01,-0.011000000000000001
0.1,61400.0,8.921,15.8,4.01,-0.011000000000000001
0.13699999999999998,57600.0,8.316,16.0,3.707,-0.011000000000000001
0.126,62800.0,8.316,16.0,3.707,-0.011000000000000001
0.124,64900.0,8.316,16.0,3.707,-0.011000000000000001
0.132,72200.0,8.316,16.0,3.707,-0.011000000000000001
0.195,42700.0,9.949,18.7,-1.449,0.013000000000000001
0.133,58600.0,9.949,18.7,-1.449,0.013000000000000001
0.043,151500.0,9.949,18.7,-1.449,0.013000000000000001
0.136,244000.0,9.949,18.7,-1.449,0.013000000000000001
0.027999999999999997,123700.0,9.949,18.7,-1.449,0.013000000000000001
0.1,59300.0,9.949,18.7,-1.449,0.013000000000000001
0.066,97800.0,9.949,18.7,-1.449,0.013000000000000001
0.061,106000.0,9.949,18.7,-1.449,0.013000000000000001
0.066,208600.0,9.949,18.7,-1.449,0.013000000000000001
0.098,79200.0,8.033999999999999,15.9,7.263,-0.015
0.12300000000000001,71600.0,8.033999999999999,15.9,7.263,-0.015
0.114,59700.0,8.033999999999999,15.9,7.263,-0.015
0.10400000000000001,67200.0,8.59,15.8,1.814,-0.016
0.10099999999999999,64100.0,8.59,15.8,1.814,-0.016
0.124,62500.0,8.59,15.8,1.814,-0.016
0.094,73800.0,8.59,15.8,1.814,-0.016
0.10800000000000001,72300.0,8.59,15.8,1.814,-0.016
0.11599999999999999,93300.0,8.59,15.8,1.814,-0.016
0.115,67900.0,8.59,15.8,1.814,-0.016
0.129,63100.0,7.642,17.7,5.037,-0.008
0.08,67400.0,7.642,17.7,5.037,-0.008
0.111,66000.0,7.642,17.7,5.037,-0.008
0.13699999999999998,78600.0,7.642,17.7,5.037,-0.008
,,7.642,17.7,5.037,-0.008
0.12,64500.0,7.642,17.7,5.037,-0.008
0.10400000000000001,73300.0,7.642,17.7,5.037,-0.008
0.145,71900.0,8.67,16.0,0.774,-0.002
0.141,57200.0,8.67,16.0,0.774,-0.002
0.122,73000.0,8.67,16.0,0.774,-0.002
0.081,84800.0,8.67,16.0,0.774,-0.002
0.12300000000000001,58700.0,8.67,16.0,0.774,-0.002
0.11900000000000001,57700.0,9.283999999999999,14.0,3.69,-0.021
0.096,60100.0,9.283999999999999,14.0,3.69,-0.021
0.087,66400.0,9.283999999999999,14.0,3.69,-0.021
0.106,70200.0,9.433,14.6,2.784,-0.008
0.10400000000000001,58800.0,9.433,14.6,2.784,-0.008
0.106,59000.0,9.433,14.6,2.784,-0.008
0.076,101000.0,9.084,16.2,2.093,-0.012
0.08199999999999999,91800.0,9.084,16.2,2.093,-0.012
0.126,62400.0,9.084,16.2,2.093,-0.012
0.091,77100.0,9.084,16.2,2.093,-0.012
0.107,87500.0,9.08,15.7,3.245,-0.016
0.085,74700.0,9.08,15.7,3.245,-0.016
0.094,72300.0,9.08,15.7,3.245,-0.016
0.11599999999999999,97100.0,9.08,15.7,3.245,-0.016
0.113,77100.0,9.08,15.7,3.245,-0.016
0.081,81200.0,9.08,15.7,3.245,-0.016
0.122,71400.0,9.08,15.7,3.245,-0.016
0.09699999999999999,67200.0,9.08,15.7,3.245,-0.016
0.11199999999999999,76400.0,9.08,15.7,3.245,-0.016
0.083,70100.0,9.08,15.7,3.245,-0.016
0.10400000000000001,59000.0,9.08,15.7,3.245,-0.016
0.13699999999999998,60500.0,9.628,14.3,2.667,-0.006999999999999999
,,9.628,14.3,2.667,-0.006999999999999999
0.11900000000000001,61100.0,9.628,14.3,2.667,-0.006999999999999999
0.128,63200.0,9.16,15.9,5.444,-0.012
0.087,57000.0,9.16,15.9,5.444,-0.012
0.115,63200.0,9.16,15.9,5.444,-0.012
0.177,75000.0,5.008,16.7,-3.716,0.016
0.187,54500.0,5.008,16.7,-3.716,0.016
0.192,64800.0,5.008,16.7,-3.716,0.016
0.151,108100.0,5.008,16.7,-3.716,0.016
0.20199999999999999,64800.0,5.008,16.7,-3.716,0.016
0.184,63300.0,5.008,16.7,-3.716,0.016
0.187,52400.0,5.008,16.7,-3.716,0.016
0.212,64900.0,5.008,16.7,-3.716,0.016
0.175,60200.0,5.205,16.7,3.202,0.026000000000000002
0.217,57600.0,5.205,16.7,3.202,0.026000000000000002
0.16899999999999998,80600.0,5.205,16.7,3.202,0.026000000000000002
0.16699999999999998,75200.0,5.205,16.7,3.202,0.026000000000000002
0.171,56400.0,5.377000000000001,12.3,4.9,
0.172,50100.0,5.377000000000001,12.3,4.9,
0.158,50000.0,5.377000000000001,12.3,4.9,
0.16399999999999998,60500.0,5.377000000000001,12.3,4.9,
0.21899999999999997,45100.0,5.6739999999999995,17.0,-2.291,0.023
0.17,80800.0,5.6739999999999995,17.0,-2.291,0.023
0.142,112600.0,5.6739999999999995,17.0,-2.291,0.023
0.184,69000.0,5.6739999999999995,17.0,-2.291,0.023
0.16,73600.0,5.6739999999999995,17.0,-2.291,0.023
0.159,71900.0,5.6739999999999995,17.0,-2.291,0.023
0.26,49000.0,5.6739999999999995,17.0,-2.291,0.023
0.217,54800.0,5.6739999999999995,17.0,-2.291,0.023
0.182,78100.0,5.6739999999999995,17.0,-2.291,0.023
0.188,58900.0,5.296,16.2,6.6979999999999995,0.021
0.184,64000.0,5.296,16.2,6.6979999999999995,0.021
0.14300000000000002,53600.0,5.263999999999999,13.9,9.978,0.013000000000000001
0.1,84800.0,5.263999999999999,13.9,9.978,0.013000000000000001
0.182,41700.0,5.263999999999999,13.9,9.978,0.013000000000000001
0.19,60000.0,5.723,14.2,-0.067,0.026000000000000002
0.122,64500.0,5.723,14.2,-0.067,0.026000000000000002
,,5.723,14.2,-0.067,0.026000000000000002
0.214,48600.0,5.723,14.2,-0.067,0.026000000000000002
,,5.723,14.2,-0.067,0.026000000000000002
0.20199999999999999,54700.0,5.723,14.2,-0.067,0.026000000000000002
0.24600000000000002,37800.0,5.356,16.5,-11.577,0.012
0.23199999999999998,45300.0,5.356,16.5,-11.577,0.012
0.23600000000000002,45200.0,5.356,16.5,-11.577,0.012
0.23199999999999998,40300.0,5.356,16.5,-11.577,0.012
,,5.356,16.5,-11.577,0.012
0.24600000000000002,44500.0,5.356,16.5,-11.577,0.012
0.205,45800.0,5.379,16.1,-0.153,0.02
0.21100000000000002,53700.0,5.379,16.1,-0.153,0.02
0.23600000000000002,51400.0,5.379,16.1,-0.153,0.02
0.13699999999999998,87600.0,5.379,16.1,-0.153,0.02
0.198,52700.0,5.379,16.1,-0.153,0.02
0.152,76200.0,5.649,16.2,9.045,0.024
0.16399999999999998,62600.0,5.649,16.2,9.045,0.024
0.134,80300.0,5.649,16.2,9.045,0.024
0.201,49700.0,5.649,16.2,9.045,0.024
0.156,66600.0,5.649,16.2,9.045,0.024
0.19899999999999998,60300.0,4.926,15.7,5.556,0.018000000000000002
0.183,56400.0,4.926,15.7,5.556,0.018000000000000002
0.18,52300.0,4.926,15.7,5.556,0.018000000000000002
0.149,50000.0,4.926,15.7,5.556,0.018000000000000002
0.16899999999999998,62300.0,5.897,15.3,5.39,
0.233,51800.0,5.897,15.3,5.39,
0.17300000000000001,65600.0,5.897,15.3,5.39,
0.168,51800.0,5.897,15.3,5.39,
0.20600000000000002,58600.0,5.897,15.3,5.39,
0.191,45800.0,5.897,15.3,5.39,
0.146,77900.0,5.897,15.3,5.39,
0.24600000000000002,52800.0,5.897,15.3,5.39,
0.247,48900.0,5.897,15.3,5.39,
0.20199999999999999,68000.0,5.897,15.3,5.39,
0.12,85500.0,5.897,15.3,5.39,
0.14800000000000002,60600.0,5.023,16.3,0.758,0.024
0.188,64900.0,5.023,16.3,0.758,0.024
0.23600000000000002,48700.0,5.023,16.3,0.758,0.024
0.242,44600.0,5.023,16.3,0.758,0.024
0.22399999999999998,61900.0,5.023,16.3,0.758,0.024
0.16899999999999998,57500.0,5.023,16.3,0.758,0.024
0.207,49300.0,5.023,16.3,0.758,0.024
0.193,76600.0,5.023,16.3,0.758,0.024
0.16699999999999998,62900.0,5.73,16.0,-0.359,
0.163,83000.0,5.73,16.0,-0.359,
0.21100000000000002,54400.0,5.73,16.0,-0.359,
0.201,57500.0,5.73,16.0,-0.359,
0.203,60200.0,5.73,16.0,-0.359,
0.188,62100.0,5.73,16.0,-0.359,
0.205,64400.0,5.73,16.0,-0.359,
0.08,135400.0,5.73,16.0,-0.359,
0.193,64600.0,5.73,16.0,-0.359,
0.1,128700.0,5.73,16.0,-0.359,
0.221,59500.0,5.251,16.4,2.412,0.03
0.196,69300.0,5.251,16.4,2.412,0.03
0.185,68100.0,5.251,16.4,2.412,0.03
0.19699999999999998,57600.0,5.251,16.4,2.412,0.03
0.187,60600.0,4.8660000000000005,16.3,-5.484,0.024
0.271,40200.0,4.8660000000000005,16.3,-5.484,0.024
0.257,46700.0,4.8660000000000005,16.3,-5.484,0.024
0.175,70600.0,4.8660000000000005,16.3,-5.484,0.024
0.24600000000000002,48500.0,4.8660000000000005,16.3,-5.484,0.024
0.26899999999999996,44900.0,4.8660000000000005,16.3,-5.484,0.024
0.235,51000.0,4.8660000000000005,16.3,-5.484,0.024
0.147,82800.0,5.462999999999999,15.4,-2.2969999999999997,0.023
0.161,95800.0,5.462999999999999,15.4,-2.2969999999999997,0.023
0.139,68000.0,5.462999999999999,15.4,-2.2969999999999997,0.023
0.16699999999999998,64200.0,5.462999999999999,15.4,-2.2969999999999997,0.023
0.163,64500.0,5.462999999999999,15.4,-2.2969999999999997,0.023
0.21899999999999997,46900.0,4.7860000000000005,16.3,-4.023,0.015
0.21100000000000002,55700.0,4.7860000000000005,16.3,-4.023,0.015
0.19399999999999998,61100.0,4.7860000000000005,16.3,-4.023,0.015
0.233,45700.0,5.084,15.8,-6.231,0.035
0.172,70600.0,5.084,15.8,-6.231,0.035
0.23,62200.0,5.084,15.8,-6.231,0.035
0.223,48000.0,5.622000000000001,14.6,3.8489999999999998,0.022000000000000002
0.14400000000000002,61000.0,5.622000000000001,14.6,3.8489999999999998,0.022000000000000002
0.257,40900.0,5.622000000000001,14.6,3.8489999999999998,0.022000000000000002
0.149,66400.0,5.421,15.9,-1.0090000000000001,
0.27399999999999997,63200.0,5.421,15.9,-1.0090000000000001,
0.20199999999999999,73700.0,5.421,15.9,-1.0090000000000001,
0.245,49200.0,5.421,15.9,-1.0090000000000001,
0.257,50100.0,5.432,16.5,-10.284,0.042
0.22699999999999998,37100.0,5.432,16.5,-10.284,0.042
,,6.404,13.4,17.086,-0.036000000000000004
,,6.404,13.4,17.086,-0.036000000000000004
,,6.404,13.4,17.086,-0.036000000000000004
0.084,63100.0,5.257000000000001,16.4,10.253,-0.034
,,5.257000000000001,16.4,10.253,-0.034
0.10099999999999999,75100.0,5.257000000000001,16.4,10.253,-0.034
0.248,36300.0,5.558,14.8,0.439,-0.006
,,5.558,14.8,0.439,-0.006
0.133,63400.0,5.558,14.8,0.439,-0.006
,,5.08,18.1,10.289000000000001,-0.027000000000000003
,,5.08,18.1,10.289000000000001,-0.027000000000000003
0.077,66700.0,5.08,18.1,10.289000000000001,-0.027000000000000003
0.07,58100.0,4.748,16.5,8.783,-0.027000000000000003
0.081,56800.0,4.748,16.5,8.783,-0.027000000000000003
,,4.748,16.5,8.783,-0.027000000000000003
0.095,72700.0,4.748,16.5,8.783,-0.027000000000000003
,,5.772,12.2,,
,,5.772,12.2,,
,,5.093,16.1,9.652000000000001,-0.034
,,5.093,16.1,9.652000000000001,-0.034
0.10800000000000001,69800.0,5.093,16.1,9.652000000000001,-0.034
0.07400000000000001,103900.0,4.835,18.3,5.047,-0.017
0.09699999999999999,65400.0,4.835,18.3,5.047,-0.017
0.081,80400.0,4.835,18.3,5.047,-0.017
0.084,70900.0,4.835,18.3,5.047,-0.017
,,4.835,18.3,5.047,-0.017
,,4.879,17.3,10.804,-0.031
0.054000000000000006,72200.0,4.879,17.3,10.804,-0.031
,,4.879,17.3,10.804,-0.031
,,4.748,16.0,6.691,-0.040999999999999995
,,4.748,16.0,6.691,-0.040999999999999995
,,5.665,13.9,13.552,-0.043
,,5.665,13.9,13.552,-0.043
,,5.665,13.9,13.552,-0.043
,,6.846,11.3,,
,,6.071000000000001,13.7,,
,,7.0489999999999995,12.2,,
,,5.252999999999999,13.7,12.369000000000002,-0.028999999999999998
,,5.252999999999999,13.7,12.369000000000002,-0.028999999999999998
,,5.252999999999999,13.7,12.369000000000002,-0.028999999999999998
0.261,42300.0,6.415,12.6,-16.988,0.048
,,6.415,12.6,-16.988,0.048
,,6.853,12.3,-22.101999999999997,0.099
,,6.853,12.3,-22.101999999999997,0.099
0.193,75300.0,5.109,19.7,13.717,
0.12300000000000001,79800.0,5.109,19.7,13.717,
0.11,71300.0,5.109,19.7,13.717,
0.114,80800.0,5.109,19.7,13.717,
0.128,67200.0,5.109,19.7,13.717,
0.141,67200.0,5.247999999999999,18.9,4.968,
0.177,59400.0,5.247999999999999,18.9,4.968,
0.18899999999999997,66400.0,5.247999999999999,18.9,4.968,
0.17300000000000001,59800.0,5.247999999999999,18.9,4.968,
0.18600000000000003,70600.0,5.247999999999999,18.9,4.968,
0.15,60000.0,6.957999999999999,18.4,5.207999999999999,
0.156,88800.0,6.957999999999999,18.4,5.207999999999999,
0.046,113300.0,6.957999999999999,18.4,5.207999999999999,
0.079,89900.0,6.957999999999999,18.4,5.207999999999999,
0.07,98900.0,6.957999999999999,18.4,5.207999999999999,
0.11699999999999999,76600.0,6.957999999999999,18.4,5.207999999999999,
0.13,90000.0,6.957999999999999,18.4,5.207999999999999,
0.13699999999999998,60600.0,5.361000000000001,17.3,0.706,-0.008
0.20199999999999999,57200.0,5.361000000000001,17.3,0.706,-0.008
0.19899999999999998,49100.0,5.361000000000001,17.3,0.706,-0.008
0.11699999999999999,60700.0,5.361000000000001,17.3,0.706,-0.008
0.12300000000000001,58200.0,6.138999999999999,16.5,1.849,-0.006
0.16,52200.0,6.138999999999999,16.5,1.849,-0.006
0.14,63900.0,6.138999999999999,16.5,1.849,-0.006
0.10400000000000001,90400.0,6.138999999999999,16.5,1.849,-0.006
0.11599999999999999,64100.0,6.138999999999999,16.5,1.849,-0.006
0.139,61500.0,6.138999999999999,16.5,1.849,-0.006
0.138,59800.0,5.563,19.3,12.753,
0.17,59400.0,5.563,19.3,12.753,
0.149,48800.0,5.563,19.3,12.753,
0.09300000000000001,66700.0,5.563,19.3,12.753,
0.136,76200.0,5.563,19.3,12.753,
0.133,66800.0,5.563,19.3,12.753,
0.105,76900.0,5.563,19.3,12.753,
0.19399999999999998,74200.0,5.71,18.9,6.093,
0.195,70000.0,5.71,18.9,6.093,
0.138,67300.0,5.71,18.9,6.093,
0.149,77200.0,5.71,18.9,6.093,
0.171,72900.0,5.71,18.9,6.093,
0.14300000000000002,82300.0,5.71,18.9,6.093,
0.161,83400.0,5.71,18.9,6.093,
0.17300000000000001,64900.0,5.71,18.9,6.093,
0.162,79900.0,5.71,18.9,6.093,
0.16899999999999998,66600.0,4.805,20.5,7.9239999999999995,
0.198,60100.0,4.805,20.5,7.9239999999999995,
0.2,52700.0,4.805,20.5,7.9239999999999995,
0.129,60900.0,6.079,19.2,6.568,-0.016
0.14400000000000002,74300.0,6.079,19.2,6.568,-0.016
0.139,70600.0,6.079,19.2,6.568,-0.016
0.10099999999999999,69100.0,6.079,19.2,6.568,-0.016
0.113,66400.0,6.079,19.2,6.568,-0.016
0.16,80300.0,5.048,19.6,13.318,
0.141,78300.0,5.048,19.6,13.318,
0.17800000000000002,72700.0,5.048,19.6,13.318,
0.09300000000000001,126800.0,6.531000000000001,19.0,3.69,
0.11800000000000001,85800.0,6.531000000000001,19.0,3.69,
0.165,94100.0,6.531000000000001,19.0,3.69,
0.19,52600.0,6.531000000000001,19.0,3.69,
0.14800000000000002,65700.0,6.531000000000001,19.0,3.69,
0.158,76800.0,6.531000000000001,19.0,3.69,
0.145,77000.0,6.531000000000001,19.0,3.69,
0.177,68300.0,6.531000000000001,19.0,3.69,
0.149,77000.0,6.531000000000001,19.0,3.69,
0.151,78300.0,5.832999999999999,19.0,7.879,
0.14400000000000002,70700.0,5.832999999999999,19.0,7.879,
0.158,77300.0,5.832999999999999,19.0,7.879,
0.171,53600.0,4.95,19.2,7.247000000000001,
0.198,48900.0,4.95,19.2,7.247000000000001,
0.17600000000000002,62900.0,4.95,19.2,7.247000000000001,
0.153,50500.0,4.95,19.2,7.247000000000001,
0.2,54000.0,4.95,19.2,7.247000000000001,
0.13699999999999998,84000.0,5.355,19.2,11.407,
0.17800000000000002,64600.0,5.355,19.2,11.407,
0.16899999999999998,67700.0,5.355,19.2,11.407,
0.151,66200.0,5.355,19.2,11.407,
0.141,65200.0,5.355,19.2,11.407,
0.19,59600.0,4.927,20.4,3.963,
0.20600000000000002,52100.0,4.927,20.4,3.963,
0.18,65400.0,4.927,20.4,3.963,
0.192,53800.0,4.927,20.4,3.963,
0.23800000000000002,46200.0,4.927,20.4,3.963,
0.11699999999999999,62100.0,5.935,17.5,8.384,-0.009000000000000001
0.09699999999999999,65700.0,5.935,17.5,8.384,-0.009000000000000001
0.142,70700.0,5.935,17.5,8.384,-0.009000000000000001
0.141,63200.0,5.851,16.9,-0.284,-0.003
0.152,58700.0,5.851,16.9,-0.284,-0.003
0.12300000000000001,64000.0,5.851,16.9,-0.284,-0.003
0.153,45900.0,5.851,16.9,-0.284,-0.003
0.17300000000000001,48100.0,5.851,16.9,-0.284,-0.003
0.152,72200.0,5.851,16.9,-0.284,-0.003
0.302,39400.0,5.189,15.3,-4.9510000000000005,0.004
0.233,46600.0,5.189,15.3,-4.9510000000000005,0.004
0.207,42400.0,5.189,15.3,-4.9510000000000005,0.004
0.239,64100.0,5.189,15.3,-4.9510000000000005,0.004
,,5.1080000000000005,15.2,0.799,-0.012
0.235,43900.0,5.1080000000000005,15.2,0.799,-0.012
0.135,47600.0,5.1080000000000005,15.2,0.799,-0.012
0.177,64400.0,5.1080000000000005,15.2,0.799,-0.012
,,5.1080000000000005,15.2,0.799,-0.012
0.135,55400.0,5.1080000000000005,15.2,0.799,-0.012
0.11199999999999999,54000.0,5.1080000000000005,15.2,0.799,-0.012
0.22699999999999998,40800.0,5.012,15.2,-3.446,0.008
,,5.012,15.2,-3.446,0.008
0.254,41600.0,5.012,15.2,-3.446,0.008
0.19,56100.0,5.012,15.2,-3.446,0.008
0.22899999999999998,52500.0,5.11,14.1,1.21,0.01
0.19,55300.0,5.11,14.1,1.21,0.01
,,5.11,14.1,1.21,0.01
0.16899999999999998,47900.0,5.11,14.1,1.21,0.01
0.201,49000.0,5.715,14.8,8.062999999999999,-0.01
0.20800000000000002,55600.0,5.715,14.8,8.062999999999999,-0.01
0.2,68500.0,5.715,14.8,8.062999999999999,-0.01
0.222,45500.0,4.687,15.5,-1.913,-0.006999999999999999
0.174,58300.0,4.687,15.5,-1.913,-0.006999999999999999
0.133,77400.0,4.687,17.0,-3.512,0.018000000000000002
0.14,83500.0,4.687,17.0,-3.512,0.018000000000000002
0.124,63700.0,4.687,17.0,-3.512,0.018000000000000002
0.2,55000.0,4.687,17.0,-3.512,0.018000000000000002
0.2,52300.0,4.687,17.0,-3.512,0.018000000000000002
0.17800000000000002,60400.0,4.687,17.0,-3.512,0.018000000000000002
0.18100000000000002,77100.0,4.687,17.0,-3.512,0.018000000000000002
0.213,55200.0,4.687,17.0,-3.512,0.018000000000000002
0.27699999999999997,41600.0,4.687,17.0,-3.512,0.018000000000000002
0.201,59800.0,4.888999999999999,15.7,-2.5269999999999997,-0.006999999999999999
0.191,49300.0,4.888999999999999,15.7,-2.5269999999999997,-0.006999999999999999
0.251,47800.0,4.888999999999999,15.7,-2.5269999999999997,-0.006999999999999999
0.237,47800.0,4.888999999999999,15.7,-2.5269999999999997,-0.006999999999999999
0.2,43700.0,4.888999999999999,15.7,-2.5269999999999997,-0.006999999999999999
0.21,50600.0,4.888999999999999,15.7,-2.5269999999999997,-0.006999999999999999
0.207,57700.0,4.6160000000000005,17.1,-1.7790000000000001,-0.009000000000000001
0.218,52300.0,4.6160000000000005,17.1,-1.7790000000000001,-0.009000000000000001
0.19399999999999998,43400.0,4.6160000000000005,17.1,-1.7790000000000001,-0.009000000000000001
0.182,59000.0,4.6160000000000005,17.1,-1.7790000000000001,-0.009000000000000001
0.19899999999999998,48000.0,4.6419999999999995,17.3,-5.513,0.016
0.209,57700.0,4.6419999999999995,17.3,-5.513,0.016
0.193,66000.0,4.6419999999999995,17.3,-5.513,0.016
0.239,56900.0,4.6419999999999995,17.3,-5.513,0.016
0.237,50800.0,4.6419999999999995,17.3,-5.513,0.016
0.209,53100.0,4.6419999999999995,17.3,-5.513,0.016
0.16899999999999998,71100.0,4.6419999999999995,17.3,-5.513,0.016
0.161,93400.0,4.6419999999999995,17.3,-5.513,0.016
0.18,66300.0,4.6419999999999995,17.3,-5.513,0.016
,,5.3389999999999995,14.2,-0.373,0.011000000000000001
,,5.3389999999999995,14.2,-0.373,0.011000000000000001
0.18,63900.0,5.3389999999999995,14.2,-0.373,0.011000000000000001
,,4.88,15.6,5.331,-0.004
,,4.88,15.6,5.331,-0.004
0.192,57700.0,4.88,15.6,5.331,-0.004
0.23,39600.0,4.88,15.6,5.331,-0.004
0.168,59400.0,5.159,16.3,0.166,-0.009000000000000001
0.142,69400.0,5.159,16.3,0.166,-0.009000000000000001
0.3,41100.0,4.683,16.4,-4.907,-0.009000000000000001
0.22399999999999998,51000.0,4.683,16.4,-4.907,-0.009000000000000001
0.28600000000000003,38600.0,6.1610000000000005,13.8,-8.75,0.017
0.14400000000000002,53000.0,6.108,18.4,4.022,-0.015
0.122,66800.0,6.108,18.4,4.022,-0.015
0.064,103500.0,6.184,21.1,-3.3810000000000002,0.015
0.11,80300.0,6.184,21.1,-3.3810000000000002,0.015
0.156,70500.0,6.184,21.1,-3.3810000000000002,0.015
0.147,78100.0,6.184,21.1,-3.3810000000000002,0.015
0.135,77100.0,6.184,21.1,-3.3810000000000002,0.015
0.129,78300.0,6.184,21.1,-3.3810000000000002,0.015
0.081,118300.0,6.704,21.4,-2.673,0.022000000000000002
0.122,74300.0,6.704,21.4,-2.673,0.022000000000000002
0.11800000000000001,91000.0,6.704,21.4,-2.673,0.022000000000000002
0.083,121000.0,6.704,21.4,-2.673,0.022000000000000002
0.121,93900.0,6.704,21.4,-2.673,0.022000000000000002
0.16899999999999998,61000.0,6.704,21.4,-2.673,0.022000000000000002
0.125,68900.0,6.257000000000001,20.2,-1.591,-0.006
0.139,75800.0,6.257000000000001,20.2,-1.591,-0.006
0.14800000000000002,63300.0,6.257000000000001,20.2,-1.591,-0.006
0.141,56900.0,6.257000000000001,20.2,-1.591,-0.006
,,6.257000000000001,20.2,-1.591,-0.006
0.13,62900.0,5.806,19.4,-4.257,0.004
0.157,61000.0,5.806,19.4,-4.257,0.004
0.16399999999999998,61900.0,6.638,20.9,-1.345,0.003
0.122,79700.0,6.638,20.9,-1.345,0.003
0.215,55200.0,6.638,20.9,-1.345,0.003
,,9.289,11.8,,
,,9.289,11.8,,
0.105,56800.0,7.8870000000000005,15.1,12.204,-0.039
0.179,48000.0,7.314,16.0,3.847,-0.019
0.122,67700.0,6.744,18.6,-1.692,-0.001
,,6.744,18.6,-1.692,-0.001
0.158,65400.0,6.744,18.6,-1.692,-0.001
0.153,59100.0,6.744,18.6,-1.692,-0.001
0.128,70000.0,5.787000000000001,21.0,3.153,0.023
